date,customer_name,product_name,cost
2024-01-11,Mathew Ballard,Cuisinart Air Fryer,1101.63
2024-07-09,Jay Martin,Oral-B iO Series 9,82.94
2024-04-03,Krystal Howard,Oral-B iO Series 9,1278.63
2023-01-26,Stephen Smith,LG Gram 17,373.75
2023-04-12,Jonathan Woods,Amazon Kindle,192.3
2023-11-02,Michael Roth,Samsung Galaxy S23,1117.12
2024-07-16,Jesse Peters,Corsair T3 Rush,1085.31
2024-08-25,Kimberly Martinez,Logitech G Pro X,382.77
2024-03-29,Anthony Acosta,Bowers & Wilkins PX7,1240.36
2024-03-03,Maureen Murray,LG C1 OLED TV,439.0
2024-03-12,Melanie Barrett,Roomba i7+,308.39
2023-05-17,Paula Collins,Arlo Pro 4,896.81
2023-08-14,Alejandro Myers,Lenovo Tab P11,1087.19
2024-06-02,Raymond Hayes,Razer Blade 15,802.57
2024-03-18,Vanessa Garcia,Razer Blade 15,1014.93
2024-08-25,Arthur Delgado,Noblechairs Hero,1032.13
2023-09-02,Scott Brown,Google Pixel 7,611.5
2023-09-19,Walter Morris,Razer Blade 15,512.6
2024-02-04,Tara Jones,Samsung Galaxy Buds Pro,472.14
2023-01-31,Richard Williams,Thrustmaster T300,1853.86
2024-08-17,Jennifer Porter,Elgato Stream Deck,192.7
2023-08-20,Timothy Sullivan,Corsair HS80,1408.97
2023-03-25,Eric Rowland,GoPro Hero 10,1265.15
2023-05-26,Wesley Bailey,Amazon Kindle,1850.42
2024-07-04,Jill Norman,SteelSeries Rival 600,310.91
2022-12-16,Kylie Freeman,Anova Sous Vide,1693.75
2023-11-08,Vanessa Haas,Noblechairs Hero,608.26
2024-08-12,Aaron Riley,Seagate Backup Plus,667.18
2023-10-06,Eugene Miller,GoPro Hero 10,1430.04
2023-07-03,Shawn Reeves,Anova Sous Vide,644.04
2023-01-04,Julie Thomas,LaCie Rugged SSD,403.75
2024-02-29,Daniel Sanchez,Apple Watch Series 8,585.86
2024-02-06,Tara Black DDS,Razer Blade 15,490.8
2024-08-20,Rose Peterson,Amazon Kindle,1335.8
2022-11-16,James Small,Keurig K-Elite,538.91
2023-08-31,Stephen Pratt,Sony WF-1000XM4,1096.7
2023-10-02,Debbie Deleon,Nest Learning Thermostat,259.84
2023-02-14,John Tanner,Seagate Backup Plus,1885.71
2022-11-27,Natalie Avery,Acer Predator Helios 300,260.35
2023-09-27,Shawn Wilson,Logitech G Pro X,426.73
2024-07-24,Benjamin Jones,Keurig K-Elite,1482.45
2023-08-28,James White,Ninja Foodi,879.62
2024-01-24,Maria Harris,Acer Predator Helios 300,804.75
2023-11-21,Michael Mckenzie,Logitech MX Master 3,829.69
2024-08-03,Nicholas Mills,Logitech Brio,1575.87
2023-11-03,Crystal Pierce,Amazon Fire TV Stick 4K,970.42
2023-11-04,Shawn Baker,Clarisonic Mia,1886.22
2024-05-05,Jared Braun,Sennheiser Momentum 3,823.64
2023-09-07,Frank Reed,Samsung Galaxy Buds Pro,1647.42
2024-10-12,Richard Jones,Logitech G29,105.34
2024-07-13,Wesley Waller,Logitech MX Master 3,579.78
2023-06-29,Whitney Johnson,WD My Passport,326.64
2023-02-06,Ronald Smith,Lenovo ThinkPad X1,1801.68
2023-11-18,Kristin Morales,Samsung Galaxy Tab S8,372.43
2023-07-01,Adam Jackson,Secretlab Titan Evo 2022,411.91
2023-10-12,Jason Orozco,Blue Yeti Microphone,1871.97
2024-01-14,Anthony Dunn,Revlon One-Step Hair Dryer,785.55
2023-03-17,Daniel Buck,PlayStation 5,1094.23
2023-10-11,Scott Rogers,Corsair K95 RGB Platinum,321.74
2023-11-19,Angel Mejia,Nintendo Switch,1312.73
2024-01-19,Veronica Madden,Instant Pot Duo,1523.07
2023-10-30,Zachary Hicks,Foreo Luna 3,565.15
2023-06-11,William Walker,LG Gram 17,1120.66
2023-03-02,Natalie Combs,Seagate Backup Plus,141.42
2024-04-26,Megan Lee,Sennheiser Momentum 3,465.61
2023-12-07,Angela Stewart,Fitbit Charge 5,1349.4
2022-10-18,Christopher Crawford,Anova Sous Vide,1896.33
2024-06-10,Michael Wilkerson,Google Pixel 7,655.7
2024-04-28,Jay Martin,Asus ROG Zephyrus G14,1577.19
2023-11-22,Trevor Brown,PlayStation 5,945.46
2024-08-20,Eduardo Webb,Cuisinart Air Fryer,1384.91
2022-12-12,Ashley Green,Roku Ultra,1743.0
2024-07-18,Bradley Hopkins DVM,Razer BlackWidow V3,1353.99
2022-12-23,Marc Davis,Ultimate Ears Boom 3,916.6
2024-08-13,Shawn Reeves,MacBook Pro,1898.37
2024-08-10,Jonathon Brown,LaCie Rugged SSD,427.49
2024-06-19,Briana Bautista,Xbox Series X,1295.96
2024-04-26,Laura Poole,Fitbit Charge 5,1620.46
2023-10-06,William Morris,iPad Air,426.88
2023-06-10,Anthony Hill DVM,Cuisinart Air Fryer,1599.47
2024-03-23,Cameron Barnes,Thrustmaster T300,634.5
2023-07-23,Kylie Freeman,Razer BlackWidow V3,1859.18
2023-03-08,Trevor Brown,Google Chromecast,1643.56
2023-10-09,Jessica Daniel,Ultimate Ears Boom 3,298.88
2024-07-14,Kristina Baker,iPhone 14,976.27
2023-07-14,Robert Andrews,SteelSeries Rival 600,859.51
2024-09-01,Linda Mathews,Arlo Pro 4,456.22
2023-07-15,Ruth Bailey,Fitbit Charge 5,872.71
2024-06-05,Jeffrey Norris,Amazon Kindle,201.44
2023-03-29,Michael Gray,LG C1 OLED TV,577.72
2023-07-04,Benjamin Jones,Vitamix 5200,1301.53
2023-07-30,Sharon Thomas,MSI GS66 Stealth,171.29
2023-05-07,Veronica Morse,Amazon Kindle,1925.55
2024-08-29,Susan Miller,Noblechairs Hero,300.7
2023-06-09,Maria Morgan,Vitamix 5200,681.96
2024-01-01,Rebecca Weaver,Google Pixel 7,477.06
2023-02-09,Laura King,Asus ROG Zephyrus G14,1223.87
2024-10-08,Kayla Johnson,Acer Predator Helios 300,817.84
2023-03-22,Ms. Kayla Rose,Nikon Z7 II,755.55
2022-12-13,Erica Smith,Dyson Supersonic,1852.51
2024-06-18,Ashley Ball,Nest Learning Thermostat,951.92
2023-03-19,Melanie Jackson,Ecobee SmartThermostat,64.99
2024-05-26,Lisa Beard,LG Gram 17,1805.78
2024-08-26,Jared Smith,Ring Video Doorbell,1969.1
2024-07-07,Karen Butler,HP Spectre x360,1622.06
2023-01-09,Jenny Leon,Ninja Foodi,825.64
2023-11-20,Benjamin Hicks,Le Creuset Dutch Oven,1592.09
2024-07-18,Abigail Coffey,Nintendo Switch,1789.87
2023-07-15,Matthew Pope,Sony WF-1000XM4,1217.28
2024-03-13,Jacqueline Grant,Oral-B iO Series 9,1440.78
2024-06-07,Darren Barker DDS,Nest Learning Thermostat,206.08
2023-09-23,Daniel Hanson,Samsung Galaxy Watch 5,233.11
2024-09-11,Jason Barr,Bang & Olufsen Beosound A1,409.87
2024-04-09,Jake Woodward,KitchenAid Stand Mixer,672.6
2024-03-03,Antonio Williams,Samsung Galaxy Watch 5,1822.71
2024-06-16,Scott Macdonald,Noblechairs Hero,1370.5
2022-12-20,Tara Perez,Ninja Foodi,295.89
2023-10-15,Makayla Sampson,Secretlab Titan Evo 2022,1300.43
2023-02-22,Michelle Ayers,SteelSeries Rival 600,1498.22
2023-11-12,Sarah Williams,Shure SM7B,1210.62
2023-11-26,Alexa Copeland,Roomba i7+,1545.4
2024-08-22,Katherine Barnes,Ninja Foodi,179.62
2024-07-07,Michelle Russell,Elgato Stream Deck,1019.26
2023-04-25,Patrick Hicks,Sonos Beam,1958.04
2022-11-19,Natalie Gardner,Surface Pro 8,947.2
2023-12-14,Debbie Hicks,Razer BlackWidow V3,1517.54
2024-06-05,Benjamin Cooley,KitchenAid Stand Mixer,878.58
2023-10-20,Tammy Garcia,HyperX Cloud II,1986.19
2024-07-31,Alex Mendez,Anova Sous Vide,1311.94
2023-07-31,Justin Tanner,Samsung Galaxy S23,560.03
2023-11-21,Scott Johnson,Bowers & Wilkins PX7,506.95
2023-06-24,Carmen Gardner,Blue Yeti Microphone,1058.26
2024-06-02,Justin Griffith,SteelSeries Rival 600,415.41
2022-10-31,Daniel Mendoza,Apple AirPods Pro,1032.65
2023-07-28,Luke Parker,Apple AirPods Pro,1697.24
2023-03-28,Danielle Holmes,Sony WH-1000XM4,423.66
2023-09-10,Troy Keith,SanDisk Extreme Pro,385.88
2024-08-15,Joshua King,Shure SM7B,1959.95
2023-04-30,Charles Pena,HP Omen 15,676.69
2022-11-30,Cynthia Moore,Thrustmaster T300,1376.25
2024-05-02,Robert Garcia,Asus ZenBook Duo,1474.07
2024-02-02,Ashley Edwards,Bose QuietComfort 45,1299.09
2024-03-29,Phillip Torres,Bowers & Wilkins PX7,978.81
2023-02-27,John Smith,Secretlab Titan Evo 2022,602.51
2023-05-04,Arthur Webb,Le Creuset Dutch Oven,1143.2
2023-12-15,Thomas Carpenter,Jabra Elite 85h,925.52
2023-08-03,Brooke Salazar,Roku Ultra,411.51
2023-02-04,Jasmine Briggs,Marshall Stanmore II,1604.96
2024-08-03,Lisa Ramirez,Lenovo Tab P11,1281.39
2024-03-19,Antonio Williams,Dell XPS 13,1839.98
2023-05-25,Aaron Watkins,Google Pixel 7,73.7
2023-03-19,Douglas Parks,iPad Air,1727.9
2024-07-06,Mark Gilbert,Surface Pro 8,558.34
2023-04-11,Amy Wilson,Thrustmaster T300,1572.72
2023-05-07,Yolanda Oconnell,Fujifilm X-T4,1490.9
2022-12-21,Dennis Bentley DDS,Dell XPS 13,468.01
2023-03-08,Diana King,MSI GS66 Stealth,1997.96
2023-01-09,Gary Montgomery,Sony WF-1000XM4,1916.14
2023-05-03,Alex George,iPad Air,1267.75
2023-09-27,Jessica King,Logitech MX Master 3,962.18
2023-04-14,Edward Powers,Samsung Galaxy Watch 5,320.39
2024-07-20,Michelle Barnes,Vizio M-Series Quantum,1535.56
2023-06-04,Jorge Garcia,Logitech MX Master 3,1551.49
2024-09-01,Todd Sanders,WD My Passport,145.54
2022-11-04,Denise Sandoval,LG Gram 17,756.44
2023-01-23,Sherry Clark,SteelSeries Rival 600,1513.15
2023-08-17,Jeremiah Sampson,Alienware AW3423DW,360.52
2023-05-14,Todd Meyer,SanDisk Extreme Pro,987.97
2024-03-03,William Walker,DJI Mavic Air 2,406.3
2023-02-25,Alejandro Myers,Jabra Elite 85h,1061.88
2023-09-17,Sarah Norris,Ring Video Doorbell,400.31
2023-03-20,George Shannon,Secretlab Titan Evo 2022,1243.63
2023-04-20,James Myers,Philips Sonicare 9900,1045.88
2022-12-20,Candace Thomas MD,Secretlab Titan Evo 2022,714.59
2023-03-12,Daniel Williams,Nespresso Vertuo,194.76
2023-04-06,Julie Morales,Fitbit Charge 5,1771.32
2023-11-16,Matthew Alexander,Roomba i7+,1728.11
2024-08-09,Samuel Collins,Seagate Backup Plus,361.3
2023-11-09,Sandra Carroll,Shure SM7B,1387.59
2023-07-14,Caroline Boyd,Nintendo Switch,513.43
2023-10-18,Brenda Mason,LG C1 OLED TV,271.71
2024-08-07,Crystal Pierce,Shure SM7B,1740.36
2024-10-07,Debbie Deleon,Asus ZenBook Duo,1715.33
2023-04-27,Scott Rogers,WD My Passport,876.7
2022-10-26,Angela Stewart,Razer BlackWidow V3,642.51
2024-05-30,Thomas Morgan,SteelSeries Rival 600,696.6
2024-04-03,Martin Davis,Xbox Series X,1517.68
2024-08-11,Raymond Gray,Philips Sonicare 9900,937.07
2024-04-20,Christopher Bell,Oral-B iO Series 9,1984.27
2024-02-08,Elizabeth Mcintosh,Asus ZenBook Duo,1112.63
2023-07-23,Amanda Anderson,iPhone 14,121.12
2024-05-07,Linda Mathews,Shure SM7B,1188.72
2024-05-17,Douglas Peterson,Sonos Beam,521.9
2023-10-19,Andrew Bright,SanDisk Extreme Pro,1195.62
2024-05-11,Austin Cooper,Shark IQ Robot,939.33
2023-08-17,Sarah Greene,Arlo Pro 4,1805.57
2023-10-06,Andrew Campbell,Alienware AW3423DW,1094.86
2024-03-23,Anthony Lynch,iPhone 14,193.02
2022-11-03,Nicole Wilkerson,Samsung QN90A,1006.48
2024-05-12,Wendy Hanson,Amazon Fire TV Stick 4K,773.11
2024-09-01,Angela Stewart,Philips Hue Starter Kit,626.1
2024-04-20,Ashley Green,Sony A7 IV,644.59
2024-05-05,Candace Thomas MD,Nikon Z7 II,1019.79
2024-03-17,Steven Wiley,Anova Sous Vide,1730.06
2023-01-02,Walter Morris,Fitbit Charge 5,548.79
2024-09-17,Andrew Andrews,GHD Platinum+,1449.93
2023-11-01,Diana King,Microsoft Surface Go 3,185.75
2024-09-10,Blake Williams,Google Chromecast,944.68
2023-01-24,Andrew Andrews,Nikon Z7 II,151.48
2023-02-23,Brian Porter,Clarisonic Mia,415.6
2022-10-24,Sarah Norris,Logitech Brio,1147.33
2023-11-23,Steven Guzman,August Smart Lock,1412.84
2023-04-22,Rose Peterson,Bowers & Wilkins PX7,191.92
2024-04-02,Christopher Larson,Noblechairs Hero,1987.4
2024-08-26,Alyssa Young,Samsung Galaxy Buds Pro,1149.02
2024-03-18,Matthew Warren,Foreo Luna 3,188.06
2022-12-13,Michael Parker,Acer Predator Helios 300,1865.82
2022-10-28,Melody Rivera DDS,LaCie Rugged SSD,280.88
2023-12-04,Shelby Jackson DDS,Keurig K-Elite,378.02
2024-07-26,John Tanner,Canon EOS R5,728.14
2023-01-09,Robert Rowland,Corsair HS80,904.18
2023-12-20,Brandon Boyer,Philips Sonicare 9900,296.6
2024-05-30,Jeffery Patterson DDS,Philips Sonicare 9900,990.13
2024-06-30,Brandon Moses,Dyson Supersonic,959.61
2024-08-29,Robert Johnson,Canon EOS R5,1147.19
2023-12-13,Dr. Alexander Rivers,Instant Pot Duo,940.38
2024-04-30,Michael Johnson,Razer Blade 15,1427.03
2023-10-17,Arthur Nelson,Thrustmaster T300,724.52
2024-06-16,Sabrina Brown,Oral-B iO Series 9,1953.0
2024-10-14,Ashley Herring,Instant Pot Duo,1951.57
2023-11-22,Kayla Hernandez,Ultimate Ears Boom 3,406.15
2024-01-01,Shawn Baker,Bowers & Wilkins PX7,1282.84
2024-03-20,Marc Davis,Le Creuset Dutch Oven,1420.08
2024-05-08,William Pratt,Logitech G29,1330.99
2023-02-07,Nicholas Roman,WD My Passport,580.96
2024-08-03,Michael Hamilton,KitchenAid Stand Mixer,619.02
2024-08-06,Kaitlyn Mitchell,Apple AirPods Pro,443.95
2024-09-05,Heather Payne,Canon EOS R5,923.73
2022-11-04,Andrew Adams,Shure SM7B,1716.21
2023-06-16,Donna Stanley,Google Chromecast,1271.99
2024-04-14,Melanie Jackson,GoPro Hero 10,933.26
2023-07-09,Scott Johnson,Keurig K-Elite,496.2
2023-08-21,Julie Cochran,Philips Hue Starter Kit,934.06
2023-12-03,Marc Griffith,MacBook Pro,1967.09
2023-03-28,Carolyn Ballard,Revlon One-Step Hair Dryer,530.01
2024-05-01,Nicholas Mills,Secretlab Titan Evo 2022,673.96
2023-03-15,Erin Scott,Ring Video Doorbell,1625.02
2023-09-27,Heather Morgan,Ninja Foodi,1610.88
2024-08-10,Sandra Ford,Elgato Stream Deck,873.98
2023-04-22,Sandra Thomas,PlayStation 5,358.33
2023-05-18,William Walker,Logitech G29,1648.94
2023-12-23,Whitney Rodriguez,iPad Air,191.02
2024-01-23,Samantha Young,Keurig K-Elite,1767.06
2024-05-17,Nicholas Mills,Nikon Z7 II,797.85
2022-11-21,Gabrielle Mathews,LG Gram 17,1206.31
2022-10-25,Crystal Jennings,MSI GS66 Stealth,228.99
2023-03-03,Rachel Smith,Dell Alienware m15,180.08
2023-03-27,Rachel Mclaughlin,Dell Alienware m15,1336.26
2023-04-26,Theresa Martinez,Jabra Elite 85h,117.75
2023-01-27,Dawn Santos,Corsair T3 Rush,1970.77
2024-09-03,John Peterson,Logitech G29,189.63
2023-08-06,Jessica Thomas,Ecobee SmartThermostat,684.92
2023-08-30,Rhonda Bauer,Corsair HS80,1601.09
2024-05-18,Patricia Strickland,Ultimate Ears Boom 3,730.64
2023-10-10,Denise Sandoval,Sony A7 IV,895.29
2023-02-10,Crystal Hickman,Asus ROG Zephyrus G14,107.01
2023-08-28,William Walker,Arlo Pro 4,154.82
2024-07-02,Stephanie King,Asus ZenBook Duo,258.19
2024-10-07,Jesse Peters,Elgato Stream Deck,1522.53
2023-10-31,Richard Clark,Samsung Galaxy Watch 5,726.31
2023-06-02,Samuel Moore,Sony A7 IV,1276.91
2023-12-23,Zachary Hicks,Xbox Series X,239.69
2023-10-31,Matthew Bishop,Razer Blade 15,711.93
2024-01-18,Raymond Gray,Marshall Stanmore II,1541.28
2024-01-29,Anita Christensen,Samsung Galaxy Tab S8,1956.46
2024-05-29,Megan Lee,Sennheiser Momentum 3,847.25
2023-01-22,Jennifer Munoz,PlayStation 5,51.67
2024-09-27,Veronica Morse,Sony WH-1000XM4,272.15
2024-09-18,Michael Garcia,iPad Air,1656.17
2023-07-30,Ivan Walker,Microsoft Surface Go 3,348.57
2023-10-30,Ronald Wright,Fujifilm X-T4,779.83
2024-04-30,Patricia Strickland,Philips Sonicare 9900,959.87
2023-10-07,Crystal Shepherd,Breville Bambino,1127.61
2023-07-21,Lindsay Davenport,Acer Predator Helios 300,208.76
2024-05-18,Michael Wang,Breville Bambino,1823.55
2023-03-19,James Tate,Nintendo Switch,922.37
2023-04-04,Charles Hampton,Logitech G Pro X,1563.9
2024-02-29,Daniel Morgan,Ring Video Doorbell,1596.58
2024-07-12,Douglas Parks,Sony A7 IV,174.25
2023-09-27,Clayton Michael,Roku Ultra,1997.77
2024-05-13,Suzanne Barry,Samsung Galaxy Buds Pro,490.92
2023-11-29,Dana Wise,Logitech G Pro X,1746.75
2023-11-28,Diana Mathis,Roomba i7+,1688.25
2023-05-28,Timothy Wood,Sony A7 IV,1035.12
2024-03-07,Angela Stewart,DJI Mavic Air 2,1239.41
2024-06-07,Julie Johnson,SteelSeries Rival 600,1950.35
2024-04-05,Brittany Jones,Oral-B iO Series 9,215.19
2023-05-24,Melanie Harvey,Le Creuset Dutch Oven,787.23
2023-05-20,Joseph Young,LG C1 OLED TV,1832.27
2023-05-08,Nicholas Wright,Samsung Galaxy S23,927.21
2022-12-06,Anthony Andrews,Logitech MX Master 3,1552.14
2023-10-06,Matthew Bishop,Amazon Kindle,1233.86
2023-10-22,Elizabeth Mcintosh,Nintendo Switch,1412.12
2023-09-01,Edwin Knight,Logitech G29,673.76
2024-02-12,Tanner Williams,Oral-B iO Series 9,1737.26
2023-09-24,Maureen Murray,Dell XPS 13,930.15
2023-10-12,Gilbert Krause,Shark IQ Robot,1833.95
2023-11-01,Charles Hansen,Roomba i7+,258.68
2023-11-09,Kathryn Potter,Shure SM7B,1312.74
2023-06-19,Jennifer Porter,Marshall Stanmore II,912.24
2023-12-25,Darius Davila,Alienware AW3423DW,179.81
2024-08-19,Kylie Clements,Google Pixel 7,1250.37
2023-02-01,Tracey Dixon,Thrustmaster T300,1984.33
2024-03-26,Jennifer Phillips,Breville Bambino,1185.61
2023-01-27,Shannon Goodman,Alienware AW3423DW,181.27
2023-11-26,Angel Mejia,Harman Kardon Onyx,1019.57
2024-03-03,Tanya Dunn,Logitech Brio,1001.35
2024-05-29,Angela Stewart,Fitbit Charge 5,1299.07
2023-02-20,Anna Scott,Corsair HS80,865.1
2023-06-09,Timothy Taylor,SteelSeries Rival 600,1675.45
2024-07-08,Renee Simpson,HP Omen 15,1117.92
2024-05-14,Kimberly Jenkins,iPad Air,1438.25
2024-04-12,Margaret Rogers,HP Omen 15,889.59
2023-11-01,Diana Mathis,LG Gram 17,1820.36
2023-01-08,Jeff Bates,August Smart Lock,1633.26
2024-09-12,Larry Watkins,Dell Alienware m15,85.89
2023-10-26,Alexandria Wagner,Asus ZenBook Duo,254.51
2024-06-02,Debbie Hicks,Nest Learning Thermostat,1221.68
2024-02-21,Michael Richardson,Lenovo ThinkPad X1,757.5
2023-05-08,Mr. Erik David,Le Creuset Dutch Oven,632.32
2024-04-29,Anthony Davis,Roomba i7+,358.84
2023-07-23,Janet Rice,Bang & Olufsen Beosound A1,952.66
2024-02-26,Courtney Brown,Roomba i7+,955.9
2024-07-06,Rhonda Bauer,Sony A7 IV,359.14
2023-06-07,Ralph Adams,Amazon Fire TV Stick 4K,969.6
2023-10-05,Jared Owens,Microsoft Surface Go 3,686.67
2022-11-16,Ashley Baker,Samsung Galaxy S23,645.64
2023-06-14,Brenda Davis,LG C1 OLED TV,1581.9
2022-12-11,Ashley Herring,LG C1 OLED TV,1709.28
2024-01-17,Thomas Lopez,Vitamix 5200,335.57
2024-04-19,Rhonda Davis,Asus ZenBook Duo,1807.62
2024-03-28,Steven Hughes,SanDisk Extreme Pro,1563.93
2024-04-01,Mary Miller,iPad Air,797.49
2024-06-01,Crystal Shepherd,Samsung QN90A,597.99
2023-05-29,Theresa Lamb,Bose QuietComfort 45,1505.23
2023-09-29,Deanna Ortiz,Shure SM7B,1171.29
2023-02-22,James Acevedo,Revlon One-Step Hair Dryer,1320.73
2024-08-12,Katie Edwards,Samsung Galaxy Tab S8,391.15
2024-02-14,Shannon Smith,Bang & Olufsen Beosound A1,1997.23
2023-12-26,Richard Wells,Logitech Brio,1273.46
2024-02-10,Raymond Gray,Jabra Elite 85h,460.05
2024-01-13,Jared Smith,Razer Kraken,1486.51
2024-06-02,Todd Meyer,Bowers & Wilkins PX7,594.56
2023-06-22,Stephanie Lindsey,Anova Sous Vide,206.89
2023-03-28,Thomas Morgan,Anova Sous Vide,1004.67
2024-08-09,Robert Wallace,Apple AirPods Pro,1036.43
2024-01-09,Andrew Scott,LaCie Rugged SSD,451.97
2023-02-01,Nicholas Roman,Corsair T3 Rush,783.07
2023-07-02,Tracy Allen,LaCie Rugged SSD,313.66
2024-06-10,Jonathan Woods,Shark IQ Robot,1779.88
2024-09-27,Jennifer Barnett,Samsung T7 Portable SSD,1288.05
2024-05-01,Hannah Bates,Ninja Foodi,1718.55
2023-09-16,Todd Sanders,Blue Yeti Microphone,654.63
2022-10-17,Dennis Walker,Logitech G Pro X,1734.46
2023-09-07,Gary Montgomery,Apple AirPods Pro,1668.08
2023-10-22,Bradley Hopkins DVM,LG C1 OLED TV,1572.29
2024-04-20,Diana King,Clarisonic Mia,1387.01
2023-02-18,Nicole Webb,Nikon Z7 II,875.97
2024-10-12,Terri Golden MD,Shure SM7B,750.77
2024-02-13,Matthew Warren,Samsung Galaxy Buds Pro,169.29
2024-05-15,James Perry,Bose QuietComfort 45,1657.4
2024-06-11,Thomas Hendrix,PlayStation 5,882.17
2024-05-22,Tara Perez,GHD Platinum+,1812.6
2023-02-09,Mackenzie Flores,Seagate Backup Plus,165.41
2024-06-20,Brandi Shepard,Lenovo Tab P11,1900.44
2024-04-30,Susan Lam,LG Gram 17,906.83
2024-04-14,Brian Porter,Logitech G29,1973.61
2023-12-27,Alexa Copeland,Lenovo ThinkPad X1,593.01
2024-02-18,Michelle Reyes,Jabra Elite 85h,1080.2
2022-12-28,Edward Vargas,Amazon Kindle,93.48
2023-05-12,Crystal Jennings,Marshall Stanmore II,1674.98
2023-07-01,Robert Hatfield,Vitamix 5200,124.12
2023-12-06,Mr. David Scott,Samsung QN90A,467.59
2024-06-30,Danny Baker,Corsair K95 RGB Platinum,1599.01
2024-06-04,Michael Walsh,Instant Pot Duo,1755.81
2023-12-08,Vanessa Garcia,Corsair T3 Rush,1612.65
2023-02-26,Michael Ortiz,SteelSeries Rival 600,246.24
2023-01-24,Renee Simpson,Noblechairs Hero,1673.79
2023-08-08,Michael Gray,Dell XPS 13,563.8
2023-01-02,Christy Buckley,iPad Air,784.29
2024-02-05,Phillip Camacho,Logitech MX Master 3,512.16
2022-10-27,Jessica Olson,Logitech G29,770.8
2023-04-09,Yvette Simmons,SanDisk Extreme Pro,1003.03
2024-09-23,Natasha Gregory,Instant Pot Duo,879.26
2023-10-30,Carlos Clements,Samsung QN90A,90.66
2024-01-13,Tiffany Cole,Jabra Elite 85h,972.38
2024-03-23,Christopher Bell,Cuisinart Air Fryer,565.25
2024-02-07,Michael Hensley,Anova Sous Vide,619.18
2023-09-07,Brian Kelly,Dyson Supersonic,51.85
2022-12-15,Sarah Sheppard,Le Creuset Dutch Oven,155.71
2023-09-18,Laura Jones,Corsair T3 Rush,1177.15
2024-02-27,Kayla Hernandez,Google Chromecast,118.65
2023-06-24,Caleb Thomas,Shark IQ Robot,1725.95
2023-07-03,Peggy Jones,Razer Kraken,1427.54
2024-02-13,Martin Meza,Le Creuset Dutch Oven,1552.85
2023-08-26,Timothy Erickson,Shure SM7B,1191.03
2023-08-13,Yvonne Galvan,Le Creuset Dutch Oven,155.53
2023-10-08,Christine Cruz,MSI GS66 Stealth,1438.43
2023-11-29,Phillip Torres,Google Chromecast,346.12
2023-03-15,Melanie Jackson,Clarisonic Mia,780.54
2023-05-24,Jesse Maxwell,Breville Bambino,1425.49
2023-10-31,Shelly Lopez,Canon EOS R5,1928.33
2023-07-31,David Mendez,Philips Sonicare 9900,389.8
2024-05-18,Laura Spears,DJI Mavic Air 2,1318.45
2024-04-17,Daniel Rodriguez,Secretlab Titan Evo 2022,387.69
2023-07-23,Joshua Frazier,Razer Kraken,1650.33
2024-08-18,Ryan Mendez,Logitech Brio,1077.3
2023-09-06,Tammy Johnson,Philips Sonicare 9900,123.88
2023-07-30,Scott Macdonald,Samsung Galaxy Watch 5,957.41
2024-04-21,Linda Goodwin,Thrustmaster T300,744.03
2023-06-13,James White,Alienware AW3423DW,1409.75
2023-08-03,Tammy Johnson,Dell Alienware m15,825.82
2023-02-17,Brandon Sanchez,DJI Mavic Air 2,1555.99
2023-01-23,Anthony Kennedy,Le Creuset Dutch Oven,1456.73
2023-11-29,Brandy White,PlayStation 5,1644.46
2024-08-11,Ashley Herring,HP Omen 15,125.91
2023-04-01,Anita Christensen,Razer BlackWidow V3,838.26
2022-12-27,Michael Nielsen PhD,LaCie Rugged SSD,1265.86
2023-09-10,Christine Miles,Anova Sous Vide,869.07
2024-05-02,Christopher Gomez,Razer Kraken,1796.78
2024-02-01,Jeffrey Ray,GHD Platinum+,552.28
2024-06-29,Paul Guerrero,Vitamix 5200,1867.1
2023-02-05,Jeffrey Hudson,Apple Watch Series 8,1561.77
2024-05-04,Lynn Sullivan,August Smart Lock,442.08
2024-02-08,Pamela Nicholson,LG C1 OLED TV,989.46
2023-08-16,Robert Sheppard,SteelSeries Rival 600,1268.34
2023-07-06,Jason Rogers,Asus ROG Zephyrus G14,1768.29
2023-09-19,Mary Stephens,Logitech Brio,151.55
2024-07-28,Brandon Moses,Samsung QN90A,879.93
2022-10-25,Anna Waters,Sony WH-1000XM4,1921.45
2023-08-20,Dr. Kimberly Wilson,Sonos Beam,1855.5
2023-03-21,Margaret Leach,Shark IQ Robot,288.68
2024-03-01,Ronald Wright,Nespresso Vertuo,1273.13
2023-05-09,Dustin Rojas,Shure SM7B,627.98
2023-12-17,Randall Chung,Vizio M-Series Quantum,1224.09
2024-06-18,Juan Cox,Samsung T7 Portable SSD,1225.96
